id,alcohol,chlorides,citric acid,density,feat04,feat07,fixed acidity,free sulfur dioxide,pH,quality,residual sugar,sulphates,total sulfur dioxide,volatile acidity
373,9.3,0.07,0.0,0.99765,0.6232667086230677,0.6128301491746188,7.5,20.0,3.44,5.269293103147742,2.1,4.6,28.0,0.725
499,11.6,0.044,0.03,0.98508,0.8149902214904354,0.5010401611674209,7.1000000000000005,9.0,3.48,5.665043645557008,2.2,4.63,18.0,0.73
1370,9.9,0.08,0.0,0.99593,0.6312438935478606,0.5012242294846883,8.5,8.0,3.28,5.767924186677347,1.2999999999999998,4.64,15.0,0.54
1134,10.5,0.087,0.24,1.0048,0.7572157761182764,0.6627343344448551,6.9,20.0,3.42,5.2543776725537406,1.6,4.6,34.0,0.45
256,10.1,0.0689999999999999,0.64,0.998,0.5245281284236964,0.5489808110961593,11.8,7.0,3.24,5.493496281356442,2.0,4.67,17.0,0.43
802,10.7,0.094,0.36,0.99704,0.6276070422969958,0.6490636915098419,9.5,8.0,3.3,7.250287400369022,1.7,4.77,15.0,0.49
172,10.9,0.086,0.05,0.9962,0.3946486774454479,0.4534438223844543,7.4,6.0,3.44,5.356576099740472,4.550000000000001,4.39,9.0,0.735
1296,9.5,0.093,0.41,1.0082,0.1742692469143283,0.3950706582044653,10.1,13.0,3.24,3.1858776076634125,2.2,4.5,62.0,0.35
549,12.7,0.039,0.37,0.99007,0.5841840758663526,0.581685230464465,8.2,38.0,2.92,5.387126239366176,0.8,4.44,111.0,0.1699999999999999
1160,10.8,0.076,0.05,0.9862,0.5438364899605825,0.5336621800250008,7.4,6.0,3.44,4.676691337514278,4.550000000000001,4.39,9.0,0.725
780,10.2,0.059,0.46,0.9966,0.5823460755712634,0.511429576189178,8.899999999999999,13.0,3.39,7.228955037189202,1.2999999999999998,4.76,26.0,0.31
1027,10.5,0.102,0.41,0.9882,0.4976368769753428,0.5301229038249414,9.0,28.0,3.34,5.878853995265119,3.2,4.53,53.0,0.49
1377,10.2,0.083,0.18,0.9963,0.1997823263402498,0.4276455876749659,7.9,8.0,3.32,4.891523477393771,2.3,4.6,19.0,0.61
1010,10.1,0.102,0.49,0.9871,0.5415652101472779,0.3859857707395153,7.8,27.0,3.34,5.249670501199149,2.6,4.61,62.0,0.3
440,13.0,0.059,0.09,0.9837,0.6908308643475716,0.5683615329044543,5.8,19.0,3.66,6.194565873898,2.2,4.63,99.0,0.51
876,11.8,0.075,0.45,0.98552,0.5849818213768609,0.404257201717403,9.1,12.0,3.44,6.940228525382906,1.7,4.76,23.0,0.0999999999999999
234,12.9,0.066,0.0,0.99256,0.4559605985141192,0.61589831478566,5.8,9.0,3.55,4.851208417287015,2.4,4.58,14.0,0.68
1141,13.0,0.042,0.18,0.9824,0.6613763643557727,0.6769496724474329,5.3,18.0,3.49,6.592651271472741,2.0,4.87,101.0,0.51
672,12.0,0.068,0.33,0.9847,0.7198077286978795,0.6464597479454228,7.6,11.0,3.39,6.059024991380758,2.3,4.6,28.0,0.3299999999999999
1163,9.6,0.089,0.31,0.99677,0.5110295846495344,0.6070276407291856,8.1,12.0,3.32,6.332067140859394,1.9,4.69,77.0,0.57
113,11.3,0.091,0.07,0.99572,0.6385377049460864,0.771354454559532,7.2,17.0,3.41,5.274017587969627,2.4,4.6,23.0,0.71
621,9.3,0.08,0.03,1.00592,0.5741171016221123,0.592929778967009,7.7,29.0,3.05,5.676985699452386,4.0,4.47,46.0,0.58
1174,12.7,0.0489999999999999,0.01,1.00242,0.3881382735904526,0.3762401035829756,7.3,13.0,3.42,6.742544375708799,2.1,4.4,18.0,0.77
94,11.0,0.0699999999999999,0.53,0.99572,0.625724648498451,0.5974433375932678,11.3,5.0,3.05,7.125651764341511,2.1,4.83,11.0,0.32
1229,11.6,0.074,0.14,0.99397,0.6219960060382965,0.7557436491555974,6.8,15.0,3.45,6.841341900803794,2.3,4.62,27.0,0.5800000000000001
880,9.9,0.065,0.0,0.9946,0.7253574212839281,0.7773796099765109,7.5,17.0,3.42,5.574325918279016,1.1,4.47,22.0,0.67
826,9.5,0.074,0.31,0.9884,0.4745529422323966,0.5112869173898485,9.2,26.0,3.34,4.504045622073176,2.6,4.61,125.0,0.48
682,9.6,0.0969999999999999,0.28,0.9901,0.3121661462616171,0.5401904205018313,9.6,20.0,3.34,4.842210454834403,3.1,4.53,74.0,0.625
195,10.6,0.069,0.3,0.98788,0.6631616862979977,0.5193919604793996,8.5,9.0,3.39,4.736460442534625,3.3,4.61,32.0,0.45
1136,11.2,0.093,0.0,0.99437,0.5747279462043653,0.5120689961998923,6.5,19.0,3.62,3.164004877500588,1.9,4.55,24.0,1.04
782,9.3,0.076,0.0,0.9978,0.7555252694152242,0.5100552204370131,7.6,13.0,3.54,5.2723536262717,1.7999999999999998,4.5600000000000005,36.0,0.71
759,9.6,0.072,0.34,0.988,0.623541679109451,0.5989679884914076,7.2,18.0,3.58,5.038391292101244,2.6,4.6,70.0,0.45
1240,12.8,0.0609999999999999,0.03,0.995,0.682557300294846,0.3605102112948251,6.6000000000000005,29.0,3.64,5.331107948536539,3.1,4.49,58.0,0.865
479,9.4,0.093,0.11,1.00888,0.7918336620049972,0.167131728509528,9.3,13.0,3.34,4.1143266440449,2.7,4.55,43.0,0.6900000000000001
1158,10.9,0.065,0.0,1.00639,0.45426841526691,0.6632764457790314,7.9,9.0,3.41,5.277983806165434,2.5,4.5600000000000005,13.0,0.62
317,10.1,0.066,0.13,0.99546,0.6344880703170108,0.4294454563341677,7.4,14.0,3.32,5.522719256996421,1.9,4.54,19.0,0.705
620,9.3,0.086,0.0,0.9978,0.6215931398758604,0.6045157177657131,7.6,13.0,3.54,5.599404734339949,1.7999999999999998,4.5600000000000005,35.0,0.6799999999999999
1024,9.9,0.084,0.29,0.99578,0.5235683961174449,0.3439738559387191,6.4,34.0,3.36,5.424634535272515,2.0,4.62,96.0,0.48
532,10.9666666666667,0.082,0.02,1.00566,0.7644511555636034,0.7006167516931889,7.5,33.0,3.35,6.466467822581767,2.1,4.68,90.0,0.67
430,11.0,0.052,0.0,0.99467,0.5416556642939172,0.5665183504185906,6.7,11.0,3.53,5.262499188888786,1.5,4.63,18.0,0.92
397,9.7,0.0919999999999999,0.02,1.00744,0.8216379504231516,0.4387422549449339,7.3,26.0,3.58,5.057642410588532,2.2,4.53,96.0,0.58
342,12.4,0.122,0.64,0.988,0.6520612199214018,0.5359530097677536,10.4,12.0,3.26,5.396266510644654,2.8,4.66,41.0,0.38
426,9.5,0.1,0.28,1.0066,0.476202317011176,0.4549295112687444,8.0,20.0,3.25,4.632017984870089,2.6,4.67,96.0,0.42
985,12.7,0.088,0.46,0.9873,0.7814991236041168,0.5989004755961991,8.1,17.0,3.38,9.31429488629522,3.5,4.86,36.0,0.36
544,9.7,0.067,0.01,0.995,0.2766099088288194,0.944123576140542,8.0,5.0,3.19,6.051858242451129,1.5,4.46,18.0,0.54
899,11.8,0.119,0.4,0.99614,0.5131133043988491,0.4776669875403324,9.0,9.0,3.34,7.830860649165702,2.7,4.79,15.0,0.29
252,10.7,0.071,0.63,0.99588,0.3779814300905718,0.5810702784668262,8.2,18.0,3.33,6.740225656957167,1.5,4.78,30.0,0.29
1228,12.5,0.075,0.54,1.00531,0.4424759412682051,0.60079360044312,10.3,9.0,3.2,7.077020946335617,2.2,4.53,24.0,0.27
1196,11.2,0.0959999999999999,0.1,0.9858,0.6775294423600077,0.4415457675752929,7.7,7.0,3.57,3.5436513693807585,3.0,4.6,14.0,1.135
471,11.8,0.119,0.4,0.98614,0.672134606984383,0.5340351617506232,9.0,9.0,3.34,6.327093044310482,2.7,4.79,17.0,0.29
206,9.2,0.09,0.16,0.9966,0.539028984407164,0.4051204404573699,7.3,17.0,3.3,4.754262656423611,1.7999999999999998,4.64,79.0,0.715
743,9.6,0.088,0.23,0.9862,0.4862481362699374,0.7132869631309249,7.9,19.0,3.35,4.476685004505479,2.0,4.48,96.0,0.66
1044,11.1,0.087,0.39,0.99555,0.6111218386435471,0.4828014241452298,6.4,8.0,3.54,6.026565896017532,2.4,4.69,12.0,0.46
616,11.1,0.062,0.02,0.99566,0.7484848794653186,0.5474966586446257,7.5,33.0,3.35,6.210529409409935,2.1,4.68,91.0,0.68
307,9.9,0.0819999999999999,0.0,1.0064,0.3719311137643499,0.8159242504306282,8.0,10.0,3.41,6.386100198149553,1.9,4.59,14.0,0.635
720,10.3,0.088,0.0,0.99756,0.6649372757001558,0.5799091173015987,7.6,18.0,3.61,6.899558771013199,2.1,4.67,32.0,0.945
601,9.6,0.106,0.21,1.0066,0.5930402948734593,0.2631187002342853,8.1,12.0,3.2,5.629171877037883,1.5,4.91,37.0,0.42
1187,9.3,0.098,0.26,1.0081,0.5025782148261878,0.6723220813421331,8.0,25.0,3.46,4.3931605473469055,1.7999999999999998,4.74,52.0,0.46
1298,9.5,0.096,0.26,0.98738,0.6074980823262953,0.7722071481789237,9.5,7.0,3.28,4.795942413709599,1.9,4.42,35.0,0.645
645,10.6,0.084,0.49,0.9886,0.6775187784751193,0.5789047737598703,11.3,18.0,3.15,7.601836429805529,2.6,5.02,47.0,0.31
422,9.5,0.09,0.3,0.99693,0.58427689317369,0.4723713117240351,7.3,37.0,3.47,4.703758385445389,1.5,4.5,70.0,0.3399999999999999
554,11.1,0.057,0.01,0.98488,0.483400625394018,0.2609898463549367,6.5,17.0,3.63,7.018514830146168,1.9,4.46,34.0,0.97
851,11.5,0.0459999999999999,0.14,0.99396,0.4468965147428592,0.6030800940706137,6.4,17.0,3.51,7.54918438329276,1.7999999999999998,4.57,36.0,0.52
557,10.4,0.07,0.01,0.99746,0.5003188662337922,0.7314988896948463,6.8,10.0,3.72,3.936921009455042,1.7999999999999998,4.73,25.0,0.59
1201,11.7,0.032,0.0,1.0044,0.7209147650090005,0.8470831604158344,6.1000000000000005,5.0,3.51,6.761476845220896,1.5,4.85,13.0,0.45
460,12.0,0.103,0.41,0.98604,0.63619498100836,0.3271982441724005,9.2,8.0,3.16,7.443930069686129,2.3,4.58,8.0,0.36
756,11.8,0.0809999999999999,0.45,1.00702,0.8140294555223325,0.6638483037056192,10.2,8.0,3.24,6.940228525382906,6.1000000000000005,4.49,12.0,0.3999999999999999
1351,11.0,0.124,0.46,0.98901,0.4409552127164829,0.6617616938165565,9.3,5.0,3.21,5.607109712869028,8.9,4.6,11.0,0.3
914,9.4,0.079,0.18,1.0068,0.5317877230647658,0.5769187180049739,7.0,20.0,3.62,5.918185570724606,1.7999999999999998,4.57,87.0,0.58
1067,9.7,0.11,0.07,0.9961,0.4455792995424598,0.3938312560857928,7.6,10.0,3.33,3.909343590118271,1.7,4.58,22.0,0.64
462,9.8,0.063,0.26,0.98612,0.4384687650664295,0.6284715949371645,7.7,26.0,3.33,5.860940590309973,1.7999999999999998,4.53,90.0,0.6
763,9.6,0.088,0.06,0.98746,0.719736309645503,0.6061694183822628,7.4,19.0,3.54,4.138612139951376,2.4,4.53,86.0,0.61
249,10.7,0.076,0.06,1.0065,0.6708872805331785,0.3258457272795802,7.7,22.0,3.41,5.930594902935505,2.5,4.59,46.0,0.53
1380,9.5,0.087,0.17,1.0104,0.5690109229287734,0.7496630385860528,9.9,22.0,3.17,5.259432623897971,2.8,4.61,53.0,0.56
1017,11.6,0.098,0.49,1.0072,0.5715924224020681,0.679960552499969,11.1,13.0,3.25,5.173647317414548,2.7,4.68,32.0,0.1999999999999999
1164,11.9,0.071,0.27,1.00388,0.2629896576090617,0.5170499972809766,7.6,16.0,3.38,5.349983737973468,2.0,4.63,23.0,0.49
253,10.6,0.086,0.07,1.0062,0.5486357355925477,0.6821668381105506,6.8,8.0,3.47,4.725434167251281,1.5,4.58,16.0,0.715
1063,11.3,0.064,0.0,0.99562,0.5722741197609679,0.5937533702599772,7.6,9.0,3.48,5.695693952149915,1.9,4.58,11.0,0.59
801,10.5,0.0919999999999999,0.19,0.99655,0.5499434815373332,0.7352137991483115,7.6,17.0,3.52,4.1476860261099935,1.7,4.68,36.0,0.5700000000000001
1075,9.7,0.069,0.5,1.0097,0.7630745429950162,0.3335793678367617,9.8,30.0,3.53,3.453992222141819,2.2,4.57,72.0,0.59
439,9.9,0.102,0.04,1.00647,0.478528586417357,0.4455534505905247,6.2,15.0,3.49,6.458803764283453,2.1,4.47,27.0,0.48
352,9.4,0.068,0.08,1.00651,0.6558705207543166,0.7598894622643384,7.0,30.0,3.45,5.349672760922861,1.7999999999999998,4.82,39.0,0.62
320,11.2,0.061,0.32,1.00416,0.6901018521850989,0.3316734912135821,7.2,11.0,3.31,8.349217714692024,3.5,4.49,28.0,0.4
1253,10.9,0.071,0.25,1.00685,0.4986711335710301,0.6509457162329333,7.1000000000000005,12.0,3.49,5.1818939498893615,2.5,4.5,36.0,0.5
584,10.75,0.054,0.02,0.98472,0.5369938560896436,0.6829705626572438,6.9,31.0,3.33,5.092684727818896,1.7999999999999998,4.5600000000000005,37.0,0.865
894,11.2,0.063,0.6,0.98656,0.3777335468943708,0.4646178977694428,7.8,25.0,3.41,7.739402301545865,2.5,4.79,44.0,0.37
1205,11.9,0.074,0.53,0.9962,0.5023556330118638,0.6685394669106423,9.6,8.0,3.23,7.755342653135328,2.3,5.13,17.0,0.28
586,9.5,0.077,0.04,0.9887,0.7617132112772845,0.5832361966721696,7.1000000000000005,9.0,3.72,4.401214793979859,2.9,4.91,27.0,0.52
1239,9.7,0.086,0.19,0.9957,0.5003591612812224,0.7703976319358972,7.7,12.0,3.42,5.792872866597,1.7999999999999998,4.54,43.0,0.48
233,10.3,0.1009999999999999,0.23,0.9994,0.754723871741082,0.9507569989297427,10.6,20.0,3.25,7.007945065667602,2.6,4.64,46.0,0.55
573,10.0,0.086,0.49,0.99714,0.6592785388379291,0.5230605890256379,8.1,23.0,3.34,6.011830519390675,2.1,4.67,61.0,0.29
279,12.1,0.0579999999999999,0.41,0.99414,0.5483681123185967,0.7215105655935241,9.2,17.0,3.25,5.094678235838897,1.9,4.6,38.0,0.42
1385,10.6,0.0689999999999999,0.49,1.0076,0.6732031104652199,0.4969045701671779,10.4,7.0,3.08,5.780523245617144,2.5,4.74,14.0,0.2699999999999999
832,12.1,0.084,0.53,0.9962,0.6853981610678966,0.5315634697393743,9.6,8.0,3.23,7.887377345126784,2.3,5.13,16.0,0.29
507,11.0,0.072,0.34,1.0074,0.5288195085330258,0.6423656259667919,8.399999999999999,10.0,3.25,6.769587832701429,5.0,4.94,24.0,0.26
1037,9.4,0.084,0.41,1.0084,0.5284532473058514,0.5453869121387039,11.0,9.0,3.11,6.630086117159586,2.1,4.67,18.0,0.41
50,9.4,0.127,0.24,1.0014,0.6899073367759071,0.3471650686972204,8.799999999999999,33.0,3.35,5.683493253335605,6.5,5.07,135.0,0.725
458,10.0,0.062,0.47,1.0083,0.5176770588986204,0.2911493737767839,9.9,15.0,3.3,5.698439909252004,1.5,4.66,33.0,0.33
1059,10.8,0.0829999999999999,0.63,1.00974,0.4406819569681471,0.4459184972726576,11.9,9.0,3.24,6.853364014280821,2.1,4.69,22.0,0.46
289,10.0,0.057,0.24,0.99576,0.609670948500477,0.2199191869470307,7.5,30.0,3.46,3.988481658719232,1.9,4.54,47.0,0.3299999999999999
718,9.4,0.064,0.33,0.9868,0.2949964207956258,0.4140887770190262,8.0,26.0,3.28,4.778915216009814,1.9,4.54,121.0,0.6
860,9.2,0.4029999999999999,0.53,0.9979,0.5479448367367852,0.4724468642168123,8.6,11.0,3.09,4.913417625622307,1.7,5.0600000000000005,27.0,0.38
728,11.0,0.105,0.49,1.01315,0.7048794236855901,0.2759444405731305,15.8,12.0,2.95,5.554016505300089,4.1000000000000005,4.74,24.0,0.645
833,12.3,0.057,0.45,1.00354,0.4609507495592527,0.6277666984297765,9.1,9.0,3.28,6.826584762099452,1.6,4.55,11.0,0.29
260,10.7,0.086,0.0,0.98612,0.6147595791357291,0.552831741098503,7.8,35.0,3.34,5.9381866537766745,1.6,4.62,44.0,0.79
1375,10.0333333333333,0.081,0.4,0.99704,0.5836794655967688,0.680403651287492,11.8,8.0,3.1,6.071013501666618,1.2999999999999998,4.65,29.0,0.485
1191,12.2,0.064,0.14,0.99323,0.6736401717662943,0.5452238522384945,7.4,17.0,3.38,5.482924808423924,2.0,4.61,28.0,0.53
1179,9.7,0.076,0.37,0.9974,0.7013192438947302,0.3847087636491158,8.5,10.0,3.29,6.519640129504639,1.2999999999999998,4.7,23.0,0.25
294,11.5,0.09,0.45,0.99774,0.4469738437613907,0.5076664851877528,10.6,8.0,3.25,5.906473538623107,1.9,4.76,11.0,0.51
1076,10.8,0.0919999999999999,0.39,1.0085,0.5209864025749471,0.6481532404525444,8.2,14.0,3.46,7.3066183748839055,2.5,4.62,44.0,0.52
495,11.0,0.08,0.49,1.0103,0.612726842617466,0.676134158235889,11.7,12.0,3.35,5.421186712815224,3.2,4.91,35.0,0.3299999999999999
680,10.1,0.076,0.43,0.99551,0.4570686135741176,0.3331805762413374,9.0,14.0,3.24,5.775853302365,1.2999999999999998,4.75,22.0,0.46
496,10.55,0.05,0.06,0.99236,0.8867633354258745,0.4711598467610779,6.2,40.0,3.33,4.947966093517044,1.7,4.5,87.0,0.54
803,9.4,0.071,0.45,1.0091,0.5587977385349284,0.4514643357386179,10.1,18.0,3.42,4.649620542447715,2.2,4.62,40.0,0.52
89,10.4,0.074,0.78,0.99677,0.5102427063694797,0.4319826028276025,5.8,25.0,3.42,7.287236358447573,13.8,4.48,94.0,0.31
1135,10.3,0.088,0.31,0.9957,0.5134867606484288,0.4359826295483043,9.1,14.0,3.2,5.2586397800857645,1.9,4.55,20.0,0.32
1175,9.4,0.068,0.22,0.98633,0.6373741691885383,0.5518807733912346,6.4,23.0,3.55,5.505116197012813,1.7,4.6,55.0,0.41
808,9.4,0.076,0.02,0.9972,0.5785837025509285,0.6883269455066394,7.2,10.0,3.5,4.954324232297867,2.0,4.67,23.0,0.65
852,10.4,0.099,0.07,0.9853,0.5431681026718599,0.4713162042021999,7.0,13.0,3.5,7.05389563339107,2.0,4.55,45.0,0.61
885,10.5,0.094,0.49,0.9886,0.719948099878946,0.5992980504115932,11.3,18.0,3.15,7.651428564648379,2.6,5.02,46.0,0.32
774,8.9,0.236,0.24,0.9891,0.7406675994839478,0.7470163960989565,8.899999999999999,7.0,3.35,5.404337617973192,2.4,4.6,15.0,0.7
162,10.7,0.071,0.55,1.0102,0.5639831933655863,0.6416574947583283,11.8,37.0,3.35,7.909120668805298,2.7,4.92,68.0,0.32
236,11.6,0.079,0.09,0.98402,0.3986733370469381,0.4259910321754991,5.6000000000000005,18.0,3.7,6.516046273309816,1.6,4.5600000000000005,24.0,0.75
183,9.2,0.378,0.28,0.9868,0.3934711000898995,0.5252409439409893,8.299999999999999,18.0,3.14,4.078568521039886,1.6,5.28,55.0,0.55
418,9.7,0.089,0.51,1.0082,0.6915037862542741,0.8136485901840846,11.7,16.0,3.06,7.038559273437887,2.1,4.93,27.0,0.32
1329,11.4,0.087,0.49,0.9962,0.4968556499221908,0.6674716193801762,7.2,35.0,3.42,7.582616228174278,2.4,4.77,83.0,0.36
133,10.5,0.0809999999999999,0.36,0.9978,0.7840615396995052,0.1693435532492427,7.7,19.0,3.38,4.380996918470948,6.0,4.8,101.0,0.52
402,9.1,0.072,0.02,1.0065,0.5815375303915148,0.2643245440161811,7.8,11.0,3.2,2.9888219443301285,1.2,5.08,22.0,0.67
231,10.2,0.253,0.18,0.98612,0.4878060913293272,0.672238962827312,7.1000000000000005,7.5,3.43,6.11268411239608,2.3,4.6,46.0,0.755
17,10.2,0.0609999999999999,0.52,1.0068,0.663742593953081,0.4931302336897678,12.0,8.0,3.23,6.732086782268399,1.7,4.72,11.0,0.28
836,9.9,0.11,0.28,1.0072,0.2995266009573717,0.5075106993308105,8.799999999999999,22.0,2.96,5.963888498714014,1.7999999999999998,5.95,137.0,0.47
730,11.1,0.078,0.21,0.98692,0.6212121521024583,0.3234818506852294,9.1,23.0,3.36,7.972888110587697,2.1,4.83,40.0,0.48
742,11.4,0.08,0.0,1.00438,0.5599695604955405,0.4090341884444379,7.1000000000000005,34.0,3.35,6.256693572565077,1.2999999999999998,4.58,36.0,0.44
212,10.1,0.072,0.05,0.99808,0.5904165826046126,0.3120427026827565,7.3,5.0,3.43,2.6129012428702527,5.6000000000000005,4.52,12.0,0.885
1138,10.4,0.071,0.42,0.98659,0.7466956522917453,0.4427330181925212,9.8,7.0,3.18,4.665654031335032,1.7999999999999998,4.75,15.0,0.39
543,9.8,0.088,0.02,1.00712,0.3147570502018132,0.4489030459356206,7.1000000000000005,20.0,3.43,3.921348867019124,1.7999999999999998,4.75,28.0,0.61
238,10.8,0.089,0.33,0.98818,0.7697199565761069,0.3889618994872575,11.0,22.0,3.27,5.408378078366204,2.4,4.71,37.0,0.44
219,10.2,0.094,0.25,0.9863,0.7620399620349311,0.4702046423457115,10.1,14.0,3.07,4.963357799964175,1.9,4.9,89.0,0.59
451,10.2,0.094,0.31,0.98824,0.3898927991491295,0.592571819155803,7.0,28.0,3.41,7.088502578634978,8.700000000000001,4.64,43.0,0.3999999999999999
862,10.9,0.054,0.49,1.0099,0.7184702157580373,0.5696729959756128,12.7,7.0,3.11,5.807384259912705,2.3,4.87,27.0,0.54
1218,13.0,0.055,0.05,0.9924,0.6707558792639989,0.9019622251757926,5.8,14.0,3.59,9.603403428586027,1.2999999999999998,4.82,87.0,0.83
501,10.6,0.078,0.15,1.00294,0.6356223095246357,0.5896635360078164,6.6000000000000005,19.0,3.36,6.37840373086007,1.7,4.6,65.0,0.5800000000000001
1299,10.7,0.067,0.24,0.9848,0.7624202708965905,0.34358144752864,6.9,20.0,3.42,5.614367853541407,1.6,4.6,32.0,0.48
72,11.9,0.095,0.3,0.98346,0.4995918746686081,0.355313239209047,7.2,8.0,3.36,7.250287400369022,1.9,4.46,40.0,0.45
560,10.5,0.066,0.43,1.00672,0.520292973609439,0.7339882101084013,8.399999999999999,33.0,3.56,5.517117278680452,2.4,4.8100000000000005,50.0,0.21
476,9.4,0.327,0.5,0.9864,0.483893130158929,0.5601503500744167,9.1,29.0,3.07,6.184182422491763,1.9,5.61,82.0,0.57
536,10.5,0.105,0.0,0.98822,0.7596746356775173,0.5683211411877348,8.799999999999999,19.0,3.36,5.526911030785481,2.7,4.6,45.0,0.83
291,11.5,0.039,0.66,0.99357,0.5405131141303087,0.6569868798570062,6.0,17.0,3.69,6.118723334331275,1.9,4.6,88.0,1.02
627,12.1,0.075,0.47,1.00736,0.6837670932361171,0.2869313416176433,11.3,11.0,3.27,8.294306040599338,2.55,4.77,32.0,0.42
775,10.6,0.077,0.48,0.9867,0.3829641251330328,0.4707145189381886,9.3,28.0,3.35,5.188716695500691,1.7,5.04,46.0,0.28
798,12.0,0.11,0.49,0.991,0.6329856173148856,0.5068958954667155,12.7,7.0,3.28,4.331854165271441,4.2,4.74,16.0,0.6
190,11.3,0.078,0.5,0.986,0.6104659722415943,0.311135515970921,10.6,15.0,3.13,7.261605790595821,2.2,4.87,21.0,0.45
81,10.05,0.088,0.02,0.986,0.3512710979153643,0.4470369089092624,6.9,8.0,3.58,2.8819636447093675,1.7,4.63,10.0,0.78
1039,9.0,0.095,0.27,0.99747,0.4411398376696368,0.6085556509869934,8.399999999999999,7.0,3.16,5.259329772958664,1.9,4.62,75.0,0.65
46,9.1,0.093,0.25,1.0057,0.5452327164321951,0.6354990431423299,5.4,15.0,3.41,5.428984661733642,1.7,4.55,51.0,0.32
1399,9.3,0.062,0.15,1.0055,0.4933197545417055,0.4532313194065433,6.3,8.0,3.45,5.288451034860478,1.7,4.57,21.0,0.38
658,9.7,0.079,0.06,0.9967,0.7290730253226363,0.4961471699986604,7.8,7.0,3.42,5.580514198005612,2.4,4.5600000000000005,10.0,0.89
1215,10.6,0.084,0.24,1.0072,0.3946903226961115,0.6379605087587178,8.299999999999999,7.0,3.4,6.590481636255465,2.0,4.77,12.0,0.845
1123,11.0,0.06,0.39,0.99495,0.7726038696986056,0.4489469583126736,9.3,23.0,3.21,5.474239775633123,1.7,4.82,55.0,0.38
1268,9.5,0.076,0.08,0.9854,0.5527036697522546,0.5279832386347157,6.5,5.0,3.37,6.570542652959211,1.6,4.58,22.0,0.38
979,9.4,0.081,0.23,0.98922,0.521726445047004,0.6307431038764773,9.4,20.0,3.18,4.585611425027569,2.5,4.51,78.0,0.46
45,10.3,0.121,0.26,0.98709,0.4926023736966607,0.7599371972695685,10.1,9.0,2.97,5.022600141864401,1.9,4.98,59.0,0.55
889,9.5,0.1009999999999999,0.63,0.9904,0.4190689432003507,0.7007228083016425,12.5,8.0,3.19,4.514454394077977,2.2,4.49,20.0,0.37
950,11.1,0.0689999999999999,0.43,0.9866,0.5521784441017527,0.5008699118976865,10.2,17.0,3.18,6.194565873898,2.2,4.57,33.0,0.73
1167,9.3,0.073,0.12,0.9893,0.6393277980540747,0.7418993808621424,7.1000000000000005,42.0,3.48,6.9471037521170524,10.6,4.52,81.0,0.585
1263,11.7,0.068,0.39,0.99516,0.4679806667264203,0.886317126124121,8.799999999999999,8.0,3.38,10.54530158958362,1.7,4.69,11.0,0.43
80,13.9,0.06,0.24,1.0017,0.6531839598923018,0.5594568821306665,5.2,21.0,3.75,7.157687648864693,1.9,4.74,52.0,0.3999999999999999
526,10.6,0.032,0.44,0.98542,0.3965133393371109,0.5691093796582665,8.299999999999999,8.0,3.38,4.358950944702446,1.4,4.61,13.0,0.35
1339,11.4,0.079,0.0,0.9856,0.5127668716722985,0.5967942454410222,7.2,41.0,3.42,6.065454516028074,2.0,4.84,54.0,0.56
355,11.0,0.066,0.13,0.98574,0.4171744794926745,0.4778343334108861,6.5,31.0,3.45,6.3440884980962045,2.2,4.75,39.0,0.5
142,9.4,0.224,0.44,1.0094,0.4046814290769531,0.653529806633397,10.5,7.0,3.22,6.717497872954318,2.3,4.63,14.0,0.43
534,10.6,0.102,0.56,1.0069,0.660177593469857,0.7183372929271042,8.7,37.0,3.33,7.265012731741521,1.7,4.75,102.0,0.3
910,10.7,0.0609999999999999,0.25,0.99633,0.7395898360131485,0.5355853844227247,6.3,25.0,3.45,5.537627780915654,2.2,4.97,59.0,0.34
662,9.6,0.08,0.07,0.9879,0.7199741370053374,0.6255262110590771,7.6,13.0,3.46,6.577811868309106,2.3,4.76,39.0,0.62
1274,11.7,0.071,0.35,1.00524,0.6563217990392298,0.6891817125375745,8.7,8.0,3.33,6.03823769971792,1.6,4.74,15.0,0.29
43,10.3,0.142,0.3,0.98786,0.5106207790504484,0.3307295402846308,11.0,9.0,3.02,3.99217215901132,2.5,5.18,59.0,0.89
398,9.4,0.086,0.0,0.98569,0.5549272994450083,0.6009060369501799,8.1,8.0,3.46,5.074595383756861,1.2999999999999998,4.58,11.0,0.65
434,9.2,0.105,0.27,0.98747,0.4957309207166876,0.5172062648756226,8.399999999999999,7.0,3.16,6.536294172746287,1.9,4.62,77.0,0.65
738,9.9,0.083,0.26,1.00586,0.6116776539321405,0.5326734177726172,7.4,15.0,3.29,5.237844955725786,1.9,4.52,102.0,0.55
1258,9.5,0.074,0.04,0.9978,0.6056867148440354,0.2336432556790612,7.9,27.0,3.37,5.045795904212149,3.7,4.53,44.0,0.64
1132,10.5,0.058,0.4,0.98754,0.645246200885875,0.4436761290786229,10.4,43.0,3.41,5.810677209893463,2.4,4.86,52.0,0.4
679,10.4,0.072,0.12,0.99865,0.5437038872582748,0.395525504318046,9.8,32.0,3.33,4.838265262022061,2.8,4.64,72.0,0.78
1308,11.0,0.055,0.4,0.98554,0.6247101187640147,0.6367741827510258,8.5,26.0,3.37,6.168193541929469,2.3,4.86,47.0,0.32
